Дата	Игра	Просм	URL	Название	Preview
09.04.2017 21:59:54	Dota 2	1	https://clips.twitch.tv/DifficultTsunderePistachioDancingBanana	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-10250-preview-480x272.jpg
09.04.2017 21:59:04	Dota 2	1	https://clips.twitch.tv/AverageAlertGazelleSoBayed	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-10200-preview-480x272.jpg
09.04.2017 21:58:34	Dota 2	1	https://clips.twitch.tv/OpenCorrectGullTF2John	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-10170-preview-480x272.jpg
09.04.2017 21:58:00	Dota 2	1	https://clips.twitch.tv/PlumpAmericanHabaneroBrainSlug	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-10136-preview-480x272.jpg
09.04.2017 21:57:15	Dota 2	1	https://clips.twitch.tv/StormySarcasticCourgetteDatBoi	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-10090-preview-480x272.jpg
09.04.2017 21:57:08	Dota 2	1	https://clips.twitch.tv/ArtisticBumblingChimpanzeeBuddhaBar	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-10080-preview-480x272.jpg
09.04.2017 21:56:37	Dota 2	1	https://clips.twitch.tv/GeniusKitschyBurritoUnSane	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-10034-preview-480x272.jpg
09.04.2017 21:53:46	Dota 2	1	https://clips.twitch.tv/CoyAbstruseChickenTebowing	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9882-preview-480x272.jpg
09.04.2017 21:52:31	Dota 2	1	https://clips.twitch.tv/InterestingSincereChowderTwitchRaid	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9806-preview-480x272.jpg
09.04.2017 21:52:23	Dota 2	1	https://clips.twitch.tv/GeniusAmazonianEaglePanicBasket	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9800-preview-480x272.jpg
09.04.2017 21:52:12	Dota 2	1	https://clips.twitch.tv/AbnegateSecretiveJuicePunchTrees	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9788-preview-480x272.jpg
09.04.2017 21:51:53	Dota 2	1	https://clips.twitch.tv/TameFaithfulTardigradeAMPEnergy	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9770-preview-480x272.jpg
09.04.2017 21:51:46	Dota 2	1	https://clips.twitch.tv/ThoughtfulDaintyPlumageWutFace	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9762-preview-480x272.jpg
09.04.2017 21:51:13	Dota 2	1	https://clips.twitch.tv/DreamySpineyHedgehogBIRB	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9724-preview-480x272.jpg
09.04.2017 21:50:50	Dota 2	1	https://clips.twitch.tv/EndearingArbitraryMagePMSTwin	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-9700-preview-480x272.jpg
09.04.2017 21:50:34	Dota 2	1	https://clips.twitch.tv/DaintyKindHamsterPhilosoraptor	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9690-preview-480x272.jpg
09.04.2017 21:50:23	Dota 2	1	https://clips.twitch.tv/PoliteRoundHorseradishSSSsss	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9678-preview-480x272.jpg
09.04.2017 21:50:19	Dota 2	1	https://clips.twitch.tv/LovelyRamshackleOcelotCoolStoryBro	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9674-preview-480x272.jpg
09.04.2017 21:48:20	Dota 2	1	https://clips.twitch.tv/VivaciousAbstemiousAxeHeyGirl	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9548-preview-480x272.jpg
09.04.2017 21:47:32	Talk Shows	1	https://clips.twitch.tv/CrepuscularLitigiousWallabyStoneLightning	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9508-preview-480x272.jpg
09.04.2017 21:47:13	Talk Shows	1	https://clips.twitch.tv/CoySweetDolphinKeyboardCat	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9486-preview-480x272.jpg
09.04.2017 21:44:30	Creative	1	https://clips.twitch.tv/ThirstyDignifiedAntelopeFunRun	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9326-preview-480x272.jpg
09.04.2017 21:43:51	Creative	1	https://clips.twitch.tv/CarefulCoweringAsparagusCharlieBitMe	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9286-preview-480x272.jpg
09.04.2017 21:41:18	Creative	1	https://clips.twitch.tv/MistyStrongSkunkVoteYea	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9134-preview-480x272.jpg
09.04.2017 21:40:26	Creative	1	https://clips.twitch.tv/WildEphemeralFrogAMPEnergy	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-9076-preview-480x272.jpg
09.04.2017 21:39:30	Creative	1	https://clips.twitch.tv/BadDeafTofuMingLee	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-9022-preview-480x272.jpg
09.04.2017 21:38:01	Creative	1	https://clips.twitch.tv/PowerfulCorrectCamelBlargNaut	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8934-preview-480x272.jpg
09.04.2017 21:37:51	Creative	1	https://clips.twitch.tv/TameOpenBarracudaYouDontSay	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8926-preview-480x272.jpg
09.04.2017 21:35:05	Creative	1	https://clips.twitch.tv/CorrectBlightedSpaghettiCeilingCat	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8764-preview-480x272.jpg
09.04.2017 21:34:19	Creative	1	https://clips.twitch.tv/TentativeSpookyGoshawkKippa	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8716-preview-480x272.jpg
09.04.2017 21:30:59	Creative	1	https://clips.twitch.tv/InnocentIntelligentDragonfruitAliens	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8514-preview-480x272.jpg
09.04.2017 21:27:25	Creative	1	https://clips.twitch.tv/AgilePhilanthropicAppleNerfRedBlaster	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8300-preview-480x272.jpg
09.04.2017 21:27:05	Creative	1	https://clips.twitch.tv/StupidFastAniseCorgiDerp	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8280-preview-480x272.jpg
09.04.2017 21:24:04	Creative	1	https://clips.twitch.tv/TentativeSteamyTildePJSalt	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-8100-preview-480x272.jpg
09.04.2017 21:22:01	Creative	1	https://clips.twitch.tv/FancyAnnoyingChipmunkSSSsss	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-7976-preview-480x272.jpg
09.04.2017 21:16:25	Creative	1	https://clips.twitch.tv/ObservantEphemeralDunlinKappaClaus	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-7636-preview-480x272.jpg
09.04.2017 21:16:03	Creative	1	https://clips.twitch.tv/MistyFuriousAniseANELE	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-7610-preview-480x272.jpg
09.04.2017 21:15:49	Creative	1	https://clips.twitch.tv/ObliviousNimbleSandwichFunRun	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-7596-preview-480x272.jpg
09.04.2017 21:12:09	Creative	1	https://clips.twitch.tv/CrackyCarelessLasagnaSwiftRage	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-7382-preview-480x272.jpg
09.04.2017 21:10:04	Creative	1	https://clips.twitch.tv/ProductiveAltruisticKaleHeyGirl	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-7196-preview-480x272.jpg
09.04.2017 21:10:03	Creative	1	https://clips.twitch.tv/CuriousStrongSharkMikeHogu	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-7252-preview-480x272.jpg
09.04.2017 21:04:20	Creative	1	https://clips.twitch.tv/DiligentResourcefulWerewolfDancingBanana	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6906-preview-480x272.jpg
09.04.2017 21:03:32	Creative	1	https://clips.twitch.tv/NiceHonorableOilVoteYea	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6860-preview-480x272.jpg
09.04.2017 21:02:36	Creative	1	https://clips.twitch.tv/CuriousOpenPassionfruitUWot	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6810-preview-480x272.jpg
09.04.2017 21:00:19	Creative	1	https://clips.twitch.tv/StrangeApatheticLardAllenHuhu	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6666-preview-480x272.jpg
09.04.2017 21:00:16	Creative	1	https://clips.twitch.tv/SmokyColdArtichokeHassanChop	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6670-preview-480x272.jpg
09.04.2017 20:53:42	Creative	1	https://clips.twitch.tv/ImpossibleBlatantYakinikuThunBeast	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6268-preview-480x272.jpg
09.04.2017 20:49:54	Creative	1	https://clips.twitch.tv/BlindingCrypticChamoisPermaSmug	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-6048-preview-480x272.jpg
09.04.2017 20:49:18	Creative	1	https://clips.twitch.tv/GoldenFairMangoKappaRoss	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-6008-preview-480x272.jpg
09.04.2017 20:44:56	Dota 2	1	https://clips.twitch.tv/TardyInventiveOpossumCharlietheUnicorn	DRAW MY LIFE	https://clips-media-assets2.twitch.tv/vod-134538928-offset-596-preview-480x272.jpg
09.04.2017 20:39:41	Creative	1	https://clips.twitch.tv/WiseOpenWhaleNotLikeThis	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-5436-preview-480x272.jpg
09.04.2017 20:37:49	Creative	1	https://clips.twitch.tv/VainHappySpaghettiOhMyDog	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-5322-preview-480x272.jpg
09.04.2017 20:34:20	Creative	1	https://clips.twitch.tv/ImpossibleSuspiciousMarrowJonCarnage	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-5110-preview-480x272.jpg
09.04.2017 20:34:17	Creative	1	https://clips.twitch.tv/TriumphantFamousCaribouOSfrog	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-5112-preview-480x272.jpg
09.04.2017 20:20:07	Dota 2	1	https://clips.twitch.tv/CovertPlayfulSparrowMrDestructoid	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-6248-preview-480x272.jpg
09.04.2017 20:19:44	Dota 2	1	https://clips.twitch.tv/LivelyResourcefulStarlingAliens	смотрите как я красиво делаю вид что всё нормально	https://clips-media-assets2.twitch.tv/vod-133697322-offset-6280-preview-480x272.jpg
09.04.2017 20:11:19	IRL	1	https://clips.twitch.tv/AnnoyingSecretiveBisonKappaPride	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-3728-preview-480x272.jpg
09.04.2017 20:10:27	IRL	1	https://clips.twitch.tv/SmellyPrettyHamANELE	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3684-preview-480x272.jpg
09.04.2017 20:09:41	IRL	1	https://clips.twitch.tv/VictoriousGiftedNeanderthalKeyboardCat	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-3632-preview-480x272.jpg
09.04.2017 20:09:31	IRL	1	https://clips.twitch.tv/TalentedDeterminedMuleShazBotstix	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-3620-preview-480x272.jpg
09.04.2017 20:09:17	IRL	1	https://clips.twitch.tv/InquisitiveNimbleOrcaNerfBlueBlaster	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3614-preview-480x272.jpg
09.04.2017 20:07:48	IRL	1	https://clips.twitch.tv/MotionlessBusyGnatTBCheesePull	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3522-preview-480x272.jpg
09.04.2017 20:06:55	IRL	1	https://clips.twitch.tv/DrabFitMagePJSalt	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-3464-preview-480x272.jpg
09.04.2017 20:05:45	IRL	1	https://clips.twitch.tv/DirtySmellyDoveFreakinStinkin	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3402-preview-480x272.jpg
09.04.2017 20:04:25	IRL	1	https://clips.twitch.tv/OpenStrongKittenPlanking	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3320-preview-480x272.jpg
09.04.2017 20:03:10	IRL	1	https://clips.twitch.tv/TalentedDistinctBisonWutFace	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3244-preview-480x272.jpg
09.04.2017 20:02:23	IRL	1	https://clips.twitch.tv/SteamyLivelyMagpieSeemsGood	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3190-14-preview-480x272.jpg
09.04.2017 20:01:34	IRL	1	https://clips.twitch.tv/CleverSparklyCurryKappaRoss	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3146-preview-480x272.jpg
09.04.2017 20:01:12	IRL	1	https://clips.twitch.tv/EnthusiasticFrozenBunnyWutFace	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3126-preview-480x272.jpg
09.04.2017 20:00:48	IRL	1	https://clips.twitch.tv/RenownedPeppyLobsterKippa	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-3102-preview-480x272.jpg
09.04.2017 19:57:34	IRL	1	https://clips.twitch.tv/BrightEnthusiasticFriesWutFace	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-2904-preview-480x272.jpg
09.04.2017 19:57:06	IRL	1	https://clips.twitch.tv/SillyMotionlessMom4Head	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-2872-preview-480x272.jpg
09.04.2017 19:53:34	IRL	1	https://clips.twitch.tv/CovertMoldyFinchTBTacoLeft	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-2664-preview-480x272.jpg
09.04.2017 19:51:38	IRL	1	https://clips.twitch.tv/BoldImpossibleEmuShazBotstix	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-2548-preview-480x272.jpg
09.04.2017 19:51:14	IRL	1	https://clips.twitch.tv/SlipperyAcceptableBillSSSsss	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-2524-preview-480x272.jpg
09.04.2017 19:50:27	IRL	1	https://clips.twitch.tv/TameDepressedWheelUncleNox	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-2480-preview-480x272.jpg
09.04.2017 19:50:15	IRL	1	https://clips.twitch.tv/RudeViscousNightingaleDxCat	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-2468-preview-480x272.jpg
09.04.2017 19:49:13	IRL	1	https://clips.twitch.tv/AffluentHandsomePepperoniAliens	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-2410-preview-480x272.jpg
09.04.2017 19:48:53	IRL	1	https://clips.twitch.tv/SincereQuaintFriesHeyGirl	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-2388-preview-480x272.jpg
09.04.2017 19:44:08	Creative	1	https://clips.twitch.tv/DiligentHungryToadAliens	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-2104-preview-480x272.jpg
09.04.2017 19:43:07	Creative	1	https://clips.twitch.tv/NastySaltyMangoNotLikeThis	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-2036-preview-480x272.jpg
09.04.2017 19:40:56	Creative	1	https://clips.twitch.tv/FunnyLuckyTermiteBudBlast	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1896-preview-480x272.jpg
09.04.2017 19:40:56	Creative	1	https://clips.twitch.tv/DependableCovertCaribouChocolateRain	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1904-preview-480x272.jpg
09.04.2017 19:40:53	Creative	1	https://clips.twitch.tv/FairWonderfulGuanacoShazBotstix	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1908-preview-480x272.jpg
09.04.2017 19:40:04	Creative	1	https://clips.twitch.tv/OpenCallousMacaroniCurseLit	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1858-preview-480x272.jpg
09.04.2017 19:39:45	Creative	1	https://clips.twitch.tv/UgliestSuccessfulScallionPermaSmug	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1842-preview-480x272.jpg
09.04.2017 19:37:18	Dota 2	1	https://clips.twitch.tv/FurryTardyWrenchTooSpicy	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-1692-preview-480x272.jpg
09.04.2017 19:37:00	Dota 2	1	https://clips.twitch.tv/ResourcefulWanderingAirGuitarJebaited	DRAW MY LIFE 🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1678-preview-480x272.jpg
09.04.2017 19:35:27	Dota 2	1	https://clips.twitch.tv/RamshackleGoodCarabeefHassaanChop	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1576-preview-480x272.jpg
09.04.2017 19:35:26	Dota 2	1	https://clips.twitch.tv/JazzyThoughtfulWrenKAPOW	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1572-preview-480x272.jpg
09.04.2017 19:34:06	Dota 2	1	https://clips.twitch.tv/TemperedPunchyGrousePogChamp	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1490-preview-480x272.jpg
09.04.2017 19:33:06	Dota 2	1	https://clips.twitch.tv/ArborealBluePangolinShazBotstix	DRAW MY LIFE 🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1436-preview-480x272.jpg
09.04.2017 19:32:40	Dota 2	1	https://clips.twitch.tv/PoisedHungryArugulaSuperVinlin	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/-761257136-offset-1412-preview-480x272.jpg
09.04.2017 19:31:55	Dota 2	1	https://clips.twitch.tv/CarefulPleasantAirGuitarSoBayed	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1366-preview-480x272.jpg
09.04.2017 19:31:54	Dota 2	1	https://clips.twitch.tv/PoorEagerWombatVoteYea	DRAW MY LIFE  🅴🆅🅰 🆂🅴🆇🆈 🆂🆃🆁🅸🅼🅴🆁.	https://clips-media-assets2.twitch.tv/25008546640-offset-1368-preview-480x272.jpg
