22:49:24 (02:49:00) (chat)  princessintears: @kum7, bleedPurple BLELELE
22:49:24 (02:49:00) (chat)  Kapitanpirozhok: KEKW
22:49:25 (02:49:00) (chat)  pashavvp: Только мы с конем...
22:49:25 (02:49:00) (chat)  Corvus_vs: LUL LUL LUL LUL
22:49:25 (02:49:01) (chat)  They_Live_88: "Я - маленькая лошадка, И мне живётся не сладко, Мне трудно нести мою ношу, Настанет день и я её брошу. Я везу свою большую повозку, С того на этот берег." (c) Борзов Найк - Лошадка
22:49:26 (02:49:01) (chat)  EnigmatuIl: ! up
22:49:27 (02:49:02) (chat)  Gold9999999: гениальная зеленая трава monkaEyes
22:49:28 (02:49:03) (chat)  LionSPb: wlgPled
22:49:28 (02:49:04) (chat)  kakaxep: Look at my hooorse, my horse is amazing
22:49:28 (02:49:04) (chat)  KarHuLaLa: hehPepe hehPepe
22:49:29 (02:49:04) (chat)  Hellolovers: LUL LUL
22:49:29 (02:49:04) (chat)  Exidny: 🐴
22:49:29 (02:49:04) (chat)  uga4akaugauga: LUL
22:49:30 (02:49:05) (chat)  CptZee_: l1ngelPepegele l1ngelPepegele
22:49:30 (02:49:06) (chat)  Nimferna: kaypikeU1 kaypikeU2
22:49:31 (02:49:06) (chat)  DDX777: Коротко о сюжете игры: Царская Россия ГГ молодой революционер занимается доставкой канцелярии
22:49:31 (02:49:06) (chat)  fastki111: ,tp rjyz
22:49:31 (02:49:06) (chat)  CAlllA_KOHb: норм песня
22:49:31 (02:49:06) (chat)  kozemehu: wlgLuv wlgLuv wlgLuv wlgPled wlgPled wlgPled wlgPled wlgPled wlgPled
22:49:31 (02:49:07) (chat)  Lucky13RF: KKomrade
22:49:32 (02:49:07) (chat)  dymka_: ой да с конеёёём
22:49:32 (02:49:08) (chat)  julia_vi1: wlgPled
22:49:33 (02:49:09) (chat)  Ed_Amosha: wlgDen wlgDen wlgDen
22:49:33 (02:49:09) (chat)  Nick_TIRONE: romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit
22:49:34 (02:49:09) (chat)  KUshak2017: +уши
22:49:34 (02:49:09) (chat)  pj_ich: wlgAsm wlgAsm wlgAsm wlgAsm wlgAsm wlgAsm
22:49:34 (02:49:09) (chat)  doberman4ik_: @Ryzhayaryzhaya wlgLuv
22:49:34 (02:49:09) (chat)  fly_22: @barfly89 Благодарю
22:49:34 (02:49:09) (chat)  fertonok: wlgPled wlgPled wlgPled wlgPled
22:49:34 (02:49:09) (chat)  G_Ans: DogePls
22:49:35 (02:49:10) (chat)  Tokcukom: +УШи
22:49:35 (02:49:11) (chat)  lergvot: ResidentSleeper ResidentSleeper ResidentSleeper
22:49:35 (02:49:11) (chat)  Trickster_FOX_: https://clips.twitch.tv/BrightBoredConsoleFreakinStinkin
22:49:36 (02:49:11) (chat)  pashavvp: BibleThump BibleThump BibleThump BibleThump по полю идеммммммм
22:49:36 (02:49:11) (chat)  zigulfrag_: Только у меня подгружает СТРИМ????
22:49:36 (02:49:11) (chat)  on_courage: умный в гору не пойдет умный гору обойдет!!!!!!!!!!!!!!!!!!!!!!!!!!!!! @WELOVEGAMES
22:49:36 (02:49:12) (chat)  RuGamep: @WELOVEGAMES Можно вопрос, а почему ты играешь не с основного аккаунта?
22:49:36 (02:49:12) (chat)  kozemehu: wlgPled wlgPled wlgPled wlgPled wlgPled
22:49:36 (02:49:12) (chat)  post_hard_core_smash: тока нет коня
22:49:37 (02:49:12) (chat)  GrafPolskii: DogePls
22:49:37 (02:49:12) (chat)  Kastet_24: karterGasm karterGasm
22:49:37 (02:49:13) (chat)  BuybackUeybek: BlessRNG BlessRNG BlessRNG
22:49:38 (02:49:13) (chat)  vsemhoroso: wlgComfort DogePls
22:49:39 (02:49:14) (chat)  pr0od: @WELOVEGAMES тут нужно пользоваться сенсором на джойстике?
22:49:39 (02:49:14) (chat)  jazzfank: BibleThump BibleThump BibleThump BibleThump BibleThump
22:49:41 (02:49:17) (chat)  Sempai_77: А конь то кто?
22:49:41 (02:49:17) (chat)  Hellolovers: ОЛДЫ ЗДЕСЬ?
22:49:42 (02:49:17) (chat)  Takeshi13: LUL
22:49:42 (02:49:18) (chat)  TLT_JokeR: ахахахаха
22:49:43 (02:49:19) (chat)  lozarit: misannGasm
22:49:43 (02:49:19) (chat)  uzbad: Громче BlessRNG
22:49:44 (02:49:19) (chat)  LapshonkaYana: Про вьючного ослика песенку го)
22:49:45 (02:49:20) (chat)  turtulya: KKomrade
22:49:46 (02:49:21) (chat)  elias_shimm: 'Поставь коня' 4Head
22:49:47 (02:49:22) (chat)  bobuika: wlgDance wlgHype wlgDance wlgHype wlgDance wlgHype wlgHype wlgDance
22:49:47 (02:49:23) (chat)  dmev_: LUL LUL LUL LUL LUL
22:49:48 (02:49:23) (chat)  Pavel_nemtsev: Оххххх, Ляпотааааааа
22:49:48 (02:49:23) (chat)  princessintears: FeelsBadMan
22:49:49 (02:49:24) (chat)  kozemehu: BibleThump BibleThump BibleThump
22:49:49 (02:49:24) (chat)  iddqdidkfa_: за 3 часа стрима геймплея минут на 20
22:49:50 (02:49:25) (chat)  bunniez: rooComfy
22:49:50 (02:49:26) (chat)  TokAreVisH: Алиса просто не шарит в атмосферу
22:49:52 (02:49:27) (chat)  Nick_TIRONE: romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit romanovaJiga CurseLit
22:49:52 (02:49:27) (chat)  Stora_pls: Конем (лестницей)
22:49:52 (02:49:28) (chat)  XStylie: Причём тут коооонь :)
22:49:53 (02:49:28) (chat)  moh_bolotniy: Справа груз был!
22:49:54 (02:49:29) (chat)  RSpwnz: danCry danCry danCry
22:49:55 (02:49:30) (chat)  LionSPb: wlgAsm wlgPled wlgAsm wlgPled
22:49:55 (02:49:30) (chat)  Balls_shaker: мы пойдем с конём
22:49:55 (02:49:31) (chat)  kozemehu: FeelsBadMan FeelsBadMan FeelsBadMan FeelsBadMan
22:49:55 (02:49:31) (chat)  fastki111: с конем без коня пойдем
22:49:56 (02:49:32) (chat)  Iluho2608: wlgPled wlgPled wlgPled
22:49:57 (02:49:32) (chat)  alyoshque: с Ридусом вдвоем
22:49:57 (02:49:32) (chat)  sahbeev: хде конь
22:49:57 (02:49:32) (chat)  ibond1k: мертвый какой то мир не скучно?
22:49:57 (02:49:33) (chat)  Scarges: Песни про коней Канье)))
22:49:58 (02:49:33) (chat)  moh_bolotniy: Потерянный.....
22:49:58 (02:49:33) (chat)  wwnaumww: makataOo makataOo makataOo makataOo
22:49:58 (02:49:34) (chat)  moonbeamdota: конь Денис
22:49:59 (02:49:34) (chat)  Ryozake2001: @XStylie и то верно
22:50:00 (02:49:35) (chat)  jazzfank: вдвоемммм
22:50:01 (02:49:37) (chat)  Eldergrom: Is this a walking simulator game ?
22:50:02 (02:49:37) (chat)  nikakoy: о, там лестница! надо забрать себе, а то у нас мало! Kappa
22:50:02 (02:49:37) (chat)  RuGamep: tvjuiceOmg tvjuiceOmg tvjuiceOmg tvjuiceOmg
22:50:03 (02:49:38) (chat)  MagicFrost: @welovegames а вот почта Россий доставила бы быстрее дронами
22:50:03 (02:49:39) (chat)  Krolik15: @Takeshi13 Это Швейцария
22:50:04 (02:49:39) (chat)  fertonok: Гениальная песня wlgPray wlgPled
22:50:04 (02:49:39) (chat)  orcasov: Kreygasm Kreygasm Kreygasm Kreygasm
22:50:06 (02:49:41) (chat)  Polite_007: всем привет!
22:50:06 (02:49:41) (chat)  XStylie: Ryozake2001 ХААААААЙ :)
22:50:07 (02:49:42) (chat)  prt1zn: ГГ и есть Конь чат
22:50:07 (02:49:42) (chat)  CptZee_: Лестница Игорь
22:50:08 (02:49:44) (chat)  Brandsboid: ну все 15 часов лазанья?
22:50:09 (02:49:44) (chat)  Takeshi13: PowerUpL wlgAsm PowerUpR мы пойдем с конём
22:50:10 (02:49:45) (chat)  SliZio: !up
22:50:10 (02:49:45) (chat)  GanstFeveral: hehM
22:50:10 (02:49:45) (chat)  dedshtaked: ООО что я вижу
22:50:10 (02:49:45) (chat)  Nightbot: Онлайн уже 2 hours 49 minutes 57 seconds
22:50:10 (02:49:46) (chat)  Garrus116: X - позвать Плотву
22:50:14 (02:49:49) (chat)  ErozzeR: @hellolovers, B)
22:50:14 (02:49:49) (chat)  Balls_shaker: сяду я верхом на коняяяя
22:50:14 (02:49:49) (chat)  kozemehu: FeelsBadMan wlgPled BibleThump
22:50:14 (02:49:49) (chat)  LionSPb: @polite_007 привет wlg5 wlgOralb
22:50:14 (02:49:50) (chat)  Nick_TIRONE: @fertonok, привет
22:50:14 (02:49:50) (chat)  wanilldestroyer: @welovegames все кони вымерли BibleThump F BibleThump
22:50:15 (02:49:51) (chat)  YouTopBro: LULW
22:50:19 (02:49:54) (chat)  pr0od: @WELOVEGAMES тут нужно пользоваться сенсором на джойстике?
22:50:19 (02:49:54) (chat)  Hellolovers: ГГ будет?
22:50:19 (02:49:54) (chat)  eridu_: @iddqdidkfa_ вот он геймплей начался. еще резидент слиперы ставить будешь
22:50:19 (02:49:55) (chat)  romchik03: эту песню надо в рдр
22:50:21 (02:49:56) (chat)  Mr_Dimiks: Сэм не ТУПОЙ
22:50:22 (02:49:57) (chat)  keros1n: аххахахаха. оч легко забыть
22:50:23 (02:49:58) (chat)  Evil_Gra4ik: @WELOVEGAMES А это нормально что я сижу на работе и подпеваю песню???
22:50:23 (02:49:58) (chat)  FurySempai: KEKW
22:50:23 (02:49:59) (chat)  wlgboy: хочешь узнать, когда будет следующий стрим? Подпишись на уведомления посредством личных сообщений ВКонтакте. Это удобно! https://vk.cc/9rSVZA
22:50:23 (02:49:59) (chat)  RESHIFTY: а там пары метров не хватит
22:50:23 (02:49:59) (chat)  angel_itself: "сканём" - это глагол?
22:50:24 (02:49:59) (chat)  gruzavjeg: СЯДУ Я ВЕРХОМ НА КОНЯЯЯЯЯЯЯЯЯЯ HEYYEYAAEYAAAEYAEYAA
22:50:25 (02:50:00) (chat)  pawlentiy: верни коня
22:50:26 (02:50:01) (chat)  XStylie: KEKW
22:50:27 (02:50:02) (chat)  Legion_PC: алиса можешь поставить dmx__obie_trice__eminem_-_go_to_sleep
22:50:27 (02:50:03) (chat)  Ryozake2001: @XStylie хаюшки TPFufun
22:50:29 (02:50:04) (chat)  ZaLich: ею можно отбиваться
22:50:29 (02:50:04) (chat)  Rillize: КАК МОСТ МОЖНО
22:50:30 (02:50:06) (chat)  BadpiGGWP: кто конь + в чат
22:50:34 (02:50:10) (chat)  RESHIFTY: LUL
22:50:37 (02:50:12) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !!!
22:50:38 (02:50:13) (chat)  lFrostDay: как таран
22:50:40 (02:50:15) (chat)  Oxyq_p: огнемёт LUL
22:50:40 (02:50:15) (chat)  lilydwarf: теперь мы знаем зачем нужны лестницы!
22:50:40 (02:50:15) (chat)  dedshtaked: Это что за стремянка
22:50:41 (02:50:16) (chat)  vendorprice: бензолестница
22:50:43 (02:50:18) (chat)  lnrstrn: +
22:50:44 (02:50:19) (chat)  XStylie: ГЕНИЙ Pog
22:50:45 (02:50:21) (chat)  joker26reg: @LionSPb KonCha eligorkoLove
22:50:50 (02:50:26) (chat)  kazeroz: А че где русская озаучка?
22:50:51 (02:50:26) (chat)  LazzyFox: LazzyFox subscribed at Tier 1. They've subscribed for 26 months, currently on a 26 month streak! Гениальная переподписка wlgEz
22:50:52 (02:50:27) (chat)  LionSPb: @joker26reg привет wlg5 wlgOralb
22:50:53 (02:50:28) (chat)  BadpiGGWP: +
22:50:53 (02:50:29) (chat)  LapshonkaYana: Кашу из лестницы сварит
22:50:53 (02:50:29) (chat)  maxim_flr: держит ее как пулемет Гатлинга
22:50:55 (02:50:30) (chat)  ASAGIUS: wlg5 wlg5 wlg5 wlg5 wlg5
22:50:55 (02:50:30) (chat)  Nick_TIRONE: romanovaJiga CurseLit
22:50:55 (02:50:30) (chat)  LionSPb: wlg5 wlg5
22:50:56 (02:50:31) (chat)  pekafacer: 4House
22:50:58 (02:50:33) (chat)  Sanin2009: Под дождём еда мокнет
22:50:59 (02:50:34) (chat)  Arimodota: Дождь состаривает ВСё
22:50:59 (02:50:34) (chat)  Takeshi13: wlg5 wlg5 wlg5
22:50:59 (02:50:34) (chat)  Nick_TIRONE: wlg5 wlg5 wlg5 wlg5
22:50:59 (02:50:34) (chat)  ASAGIUS: !wasteland
22:50:59 (02:50:34) (chat)  Mrs_Christ: wlg5 wlg5 wlg5 wlg5
22:50:59 (02:50:34) (chat)  DrChromium: wlg5 wlg5 wlg5 wlg5
22:50:59 (02:50:34) (chat)  wlgboy: @ASAGIUS вы ушли в пустошь, оставив залог в 15 крышечек. Возвращение через 45 минут.
22:50:59 (02:50:35) (chat)  princessintears: wlg5 wlg5 wlg5 wlg5
22:51:00 (02:50:35) (chat)  julia_vi1: wlg5 wlg5 wlg5 wlg5 wlg5
22:51:02 (02:50:37) (chat)  Polite_007: !up
22:51:02 (02:50:38) (chat)  Nightbot: Онлайн уже 2 hours 50 minutes 49 seconds
22:51:03 (02:50:38) (chat)  Reo_Rus: @lazzyfox wlgPeka wlg5
22:51:03 (02:50:38) (chat)  reyand_hmuriy: @WELOVEGAMES как тебе ощущения от игры, завлекательные? Игра оправдала ожидания?
22:51:04 (02:50:39) (chat)  XStylie: andy__joey ну если ты уйдёшь играть, тогда я тоже спать FeelsBadMan
22:51:04 (02:50:40) (chat)  mil1105: зачем ему младенец на груди
22:51:05 (02:50:41) (chat)  princessintears: @lazzyfox, wlgLuv
22:51:06 (02:50:41) (chat)  medieval1495: wlg5 wlg5 wlg5
22:51:06 (02:50:41) (chat)  ErronSivors: wlg5 wlg5 wlg5
22:51:06 (02:50:42) (chat)  Snooosheee: TPFufun
22:51:07 (02:50:42) (chat)  ZaLich: Кайф
22:51:07 (02:50:42) (chat)  lelyk: wlg5 wlg5 wlg5
22:51:07 (02:50:42) (chat)  Takeshi13: @lazzyfox wlg5 wlgPled привет
22:51:08 (02:50:43) (chat)  dac0n1: Pog
22:51:08 (02:50:44) (chat)  wwnaumww: wlgLuv wlgLuv wlgLuv wlgLuv makataYyy makataYyy makataYyy
22:51:09 (02:50:44) (chat)  Prekrasnaya_Lisina: PogChamp
22:51:09 (02:50:44) (chat)  1Andy: -3499
22:51:09 (02:50:45) (chat)  Warrange: KomodoHype
22:51:09 (02:50:45) (chat)  dedshtaked: ухты
22:51:10 (02:50:45) (chat)  Iluho2608: PogChamp
22:51:10 (02:50:45) (chat)  G_Ans: Pog ГЕНИЙ
22:51:10 (02:50:45) (chat)  fertonok: @LazzyFox, wlgPeka wlgPeka wlgPeka
22:51:11 (02:50:46) (chat)  xbeem: PogChamp
22:51:11 (02:50:47) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !!!
22:51:12 (02:50:47) (chat)  Textolite: PogChamp
22:51:12 (02:50:47) (chat)  ddpbr: it just works Pog
22:51:12 (02:50:47) (chat)  Kum7: @asagius, billyReady
22:51:12 (02:50:47) (chat)  TichiTwichi: гениально PogChamp
22:51:12 (02:50:48) (chat)  pj_ich: @LazzyFox wlg5 wlgDuck
22:51:12 (02:50:48) (chat)  svjatoioi: едрить
22:51:13 (02:50:48) (chat)  pr0od: @WELOVEGAMES тут нужно пользоваться сенсором на джойстике?
22:51:13 (02:50:48) (chat)  loveemoto: Сколково
22:51:14 (02:50:49) (chat)  ded_makysh: нана
22:51:14 (02:50:49) (chat)  Amanda_Rooftop: olesyaNotLike olesyaNotLike olesyaNotLike
22:51:15 (02:50:50) (chat)  Zelar85: Это вам не это
22:51:15 (02:50:50) (chat)  Rahitikus: Нуна
22:51:15 (02:50:50) (chat)  andy__joey: сладких снов
22:51:15 (02:50:51) (chat)  GanstFeveral: hehChamp hehChamp hehChamp
22:51:17 (02:50:52) (chat)  Arimodota: Какой год в игре?
22:51:18 (02:50:53) (chat)  CptZee_: ого
22:51:18 (02:50:53) (chat)  doberman4ik_: @lazzyfox, Гений Kappa /
22:51:18 (02:50:54) (chat)  STEELor47: привет всем
22:51:18 (02:50:54) (chat)  medieval1495: @LazzyFox BLELELE billyReady
22:51:18 (02:50:54) (chat)  Lolipopins169: NotLikeThis NotLikeThis NotLikeThis NotLikeThis PogChamp PogChamp PogChamp TwitchUnity
22:51:19 (02:50:54) (chat)  blooddragon13: OMAEWA MO!
22:51:19 (02:50:54) (chat)  Mr_Dimiks: Нани
22:51:19 (02:50:54) (chat)  RESHIFTY: LUL
22:51:21 (02:50:56) (chat)  dead7lord: D:
22:51:21 (02:50:56) (chat)  turtulya: Pog а ты брать не хотел
22:51:21 (02:50:56) (chat)  XStylie: и тебе, кися
22:51:21 (02:50:57) (chat)  ASAGIUS: @Kum7 billyReady
22:51:21 (02:50:57) (chat)  ErronSivors: @medieval1495 вот и принцесса пришла Kapp
22:51:22 (02:50:57) (chat)  LolliDen: погодка Питерская. это в Лен области?????
22:51:23 (02:50:58) (chat)  LazzyFox: !wasteland
22:51:23 (02:50:59) (chat)  julia_vi1: @LazzyFox wlg5 wlgPled
22:51:24 (02:50:59) (chat)  wlgboy: @LazzyFox вы ушли в пустошь, оставив залог в 15 крышечек. Возвращение через 39 минут.
22:51:25 (02:51:00) (chat)  allchepesh: wlgGillette wlgGillette wlgGillette
22:51:25 (02:51:00) (chat)  Stora_pls: ТУРУРУРУ ТУРУРУРУР
22:51:27 (02:51:02) (chat)  doberman4ik_: @Ryzhayaryzhaya Тяф wlgPled wlgLuv
22:51:28 (02:51:04) (chat)  CptZee_: Гениально
22:51:29 (02:51:05) (chat)  ErjanPlays: Nani?
22:51:30 (02:51:05) (chat)  STEELor47: че вы тут? еду доставляете?
22:51:32 (02:51:07) (chat)  Prekrasnaya_Lisina: гениальная лестница в гениальной игре
22:51:32 (02:51:08) (chat)  xxxNRGxxx: 11.700 PogChamp
22:51:33 (02:51:08) (chat)  bogawog: Лестница-чудесница! wlgGillette
22:51:33 (02:51:08) (chat)  dac0n1: ГЕНИАЛЬН0 PogChamp PogChamp PogChamp
22:51:33 (02:51:09) (chat)  ErronSivors: @LazzyFox stkToxic dangarToxic
22:51:35 (02:51:10) (chat)  Nick_TIRONE: wlgGillette wlgGillette wlgGillette
22:51:35 (02:51:10) (chat)  wwnaumww: @sanin2009 makataThatFeel makataThatFeel makataThatFeel
22:51:36 (02:51:11) (chat)  wanilldestroyer: Pog ЛЕСТНИЦА
22:51:37 (02:51:12) (chat)  SamShlicker: А ВЕСЬ ГЕЙМПЛЕЙ ПРОСТИТЕ ТАКОЙ? CoolStoryBob
22:51:37 (02:51:13) (chat)  BeaverBooh: Это Алтна потеряла
22:51:38 (02:51:13) (chat)  JDdono: а забрать лестницу?
22:51:38 (02:51:13) (chat)  iiiiroknapuze: 88
22:51:38 (02:51:13) (chat)  doggidog: @welovegames Денис, тебе идет эта зеленая куртка wlgPeka
22:51:38 (02:51:14) (chat)  Exidny: TriHard
22:51:39 (02:51:14) (chat)  princessintears: @erronsivors, ля какой у тебя кресталек Kapp
22:51:39 (02:51:14) (chat)  Cherry0211: на руки
22:51:39 (02:51:14) (chat)  XStylie: А чо где русская озвучка? KKomrade
22:51:39 (02:51:15) (chat)  Inside__3: @WELOVEGAMES Алина Рин скинула Keepo
22:51:40 (02:51:15) (chat)  LilMoores: ку
22:51:42 (02:51:17) (chat)  radiocatmel: Можешь лестницу забрать? @WELOVEGAMES
22:51:42 (02:51:18) (chat)  andrewvsvs: wlgAsm
22:51:42 (02:51:18) (chat)  Mr_Dimiks: ЛЕСТНИЦУ ЗАБЫЛ
22:51:43 (02:51:19) (chat)  gachidungeonmaster666: ХХЛ
22:51:44 (02:51:19) (chat)  Takeshi13: @steelor47 привет)
22:51:45 (02:51:20) (chat)  Sanin2009: @wwnaumww Hello! ! !
22:51:46 (02:51:22) (chat)  evgnp_: лол
22:51:46 (02:51:22) (chat)  post_hard_core_smash: это димка потерял
22:51:47 (02:51:22) (chat)  nAv1gAt0r138: Poh
22:51:49 (02:51:24) (chat)  turtulya: Pog
22:51:49 (02:51:25) (chat)  DyxEather: @WELOVEGAMES Кто то там трусы забыл?
22:51:51 (02:51:27) (chat)  BuybackUeybek: ИЗИ ВАЩЕ
22:51:52 (02:51:28) (chat)  ErronSivors: !wasteland
22:51:52 (02:51:28) (chat)  medieval1495: @ErronSivors вспомнишь.... только хотел тебе писать Kapp
22:51:53 (02:51:28) (chat)  wlgboy: @ErronSivors вы ушли в пустошь, оставив залог в 15 крышечек. Возвращение через 51 минуту.
22:51:53 (02:51:28) (chat)  Ryozake2001: @XStylie обойдёмся
22:51:53 (02:51:28) (chat)  dan_sai: Началось PogChamp PogChamp PogChamp
22:51:53 (02:51:28) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !!
22:51:54 (02:51:30) (chat)  houstonus: норм
22:51:54 (02:51:30) (chat)  Bojoo45: рюкзак как у первоклашки
22:51:55 (02:51:30) (chat)  Nimferna: mobCho
22:51:57 (02:51:33) (chat)  nAv1gAt0r138: Pog
22:51:58 (02:51:33) (chat)  ror231: @WELOVEGAMES Лестницу СОбери
22:52:01 (02:51:36) (chat)  RESHIFTY: он довольно легко передвигается с таким грузом
22:52:03 (02:51:38) (chat)  14samhain: wlgDeer
22:52:03 (02:51:39) (chat)  wlgboy: видеоинструкция по баллам канала от стримера: youtu.be/rK3z4rnQV3Y
22:52:05 (02:51:40) (chat)  YouTopBro: LULW
22:52:06 (02:51:41) (chat)  XStylie: Ryozake2001 ать сюка 😡 снова русофобия
22:52:07 (02:51:43) (chat)  ErronSivors: @princessintears обновочка Kapp
22:52:07 (02:51:43) (chat)  maxim_flr: 43 кг это целая стиралка, стиралку на спине несте Карл
22:52:08 (02:51:44) (chat)  wlgboy: @AlexFAS29 вы вернулись из пустоши - залог возвращен. Медперсонал убежища заметил у вас в костюме прокол. Необходимо провести обследование. Это займет 98 секунд. Вы смогли найти мешочек с 27 крышечками. Теперь на вашем балансе 102503 крышечки.
22:52:08 (02:51:44) (chat)  prt1zn: @WELOVEGAMES вы с Алиной конкуренты теперь, одна доставщик Яндекс еды, второй Delivery Club'a?
22:52:08 (02:51:44) (chat)  Cherry0211: она снизу может?
22:52:08 (02:51:44) (chat)  pj_ich: прощай позвоночник
22:52:09 (02:51:44) (chat)  Stora_pls: жмот не оставил лестницу Rasstroen
22:52:09 (02:51:44) (chat)  jazzfank: Гениально
22:52:10 (02:51:45) (chat)  russianextrim: NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis
22:52:10 (02:51:45) (chat)  N_e_o_o_o: курьер + комплектовщик))
22:52:10 (02:51:46) (chat)  MrlLLEGAL: В термосумке хоть всё?
22:52:11 (02:51:46) (chat)  kvest_bro: почти 12к онлайн)
22:52:12 (02:51:47) (chat)  alyoshque: это не симулятор ходьбы - это симулятор мусорщика со свалки
22:52:13 (02:51:48) (chat)  Ryozake2001: @XStylie 😡
22:52:14 (02:51:49) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !!!
22:52:15 (02:51:51) (chat)  dedshtaked: h
22:52:16 (02:51:51) (chat)  Alekssio: яндекс доставка LUL
22:52:16 (02:51:51) (chat)  Amanda_Rooftop: лестница отсалась
22:52:21 (02:51:56) (chat)  LapshonkaYana: Фига он упаковывается !!
22:52:24 (02:51:59) (chat)  FareWe1l: 11к кстати.
22:52:24 (02:51:59) (chat)  nnz0: прощай колени
22:52:24 (02:51:59) (chat)  arth0use: jyf nfv
22:52:24 (02:51:59) (chat)  blooddragon13: Это не симулятор доставщика, это симулятор УЛИТКИ! PogChamp
22:52:28 (02:52:04) (chat)  wlgboy: @undefined вы вернулись из пустоши - залог возвращен. Медперсонал убежища заметил у вас в костюме прокол. Необходимо провести обследование. Это займет 76 секунд. Вы смогли найти мешочек с 27 крышечками. Теперь на вашем балансе 152915 крышечек.
22:52:30 (02:52:05) (chat)  princessintears: @erronsivors, дай погонять Kapp
22:52:30 (02:52:05) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !
22:52:31 (02:52:06) (chat)  STEELor47: @WELOVEGAMES как впечатления?
22:52:31 (02:52:07) (chat)  Houstonlink: 5 фпс
22:52:32 (02:52:08) (chat)  dedshtaked: на PC или на PS4
22:52:33 (02:52:08) (chat)  Shnumi: Ден подкачался. 43 кг на спину изи
22:52:34 (02:52:09) (chat)  joker26reg: @Mrs_Christ госпожа Кристи KonCha eligorkoLove
22:52:36 (02:52:11) (chat)  Hellolovers: ГДЕ САМОКАТ???
22:52:38 (02:52:13) (chat)  Ivers0n___: нога сквозь камень проходит 2019 год LUL
22:52:38 (02:52:14) (chat)  SuperNyaha: @WELOVEGAMES не стоит разбирать лесницы и прочее. другим игрокам оставь
22:52:39 (02:52:14) (chat)  Seolait: @WELOVEGAMES а как он вообще несет 43 кг ? это не слишком дохера ?
22:52:41 (02:52:16) (chat)  arth0use: она там
22:52:42 (02:52:17) (chat)  Respya: Музыка ещё не начиналась даже)
22:52:42 (02:52:18) (chat)  likerstats: Лесницу убрал, а обратно как Kappa
22:52:43 (02:52:18) (chat)  jorge_masv1dal: LUL
22:52:44 (02:52:20) (chat)  pekafacer: Kreygasm
22:52:44 (02:52:20) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !!!
22:52:46 (02:52:22) (chat)  ibond1k: хайпанули
22:52:46 (02:52:22) (chat)  prt1zn: wlgBored wlgBored wlgBored wlgBored wlgBored wlgBored
22:52:48 (02:52:23) (chat)  bunniez: don't drop the baby rooSmush
22:52:50 (02:52:25) (chat)  SkaFiend: LUL
22:52:52 (02:52:27) (chat)  Mrs_Christ: @joker26reg Привееет))
22:52:52 (02:52:27) (chat)  Cherry0211: может музыка есть?
22:52:54 (02:52:29) (chat)  Mr_Dimiks: Душновато
22:52:54 (02:52:29) (chat)  ErronSivors: дал кристаллик @princessintears
22:52:54 (02:52:29) (chat)  EgoCode: жду 120 кг
22:52:55 (02:52:30) (chat)  slastikmusic: я уже начал ремикс делать на первый трек slasti1Panda
22:52:57 (02:52:33) (chat)  LMS_MAX: @WELOVEGAMES раньше косплеи в разы лучше были.......
22:52:58 (02:52:33) (chat)  IndieWTF: moon2JR
22:52:58 (02:52:33) (chat)  lenivet5: @Shnumi igorF igorF igorF
22:52:58 (02:52:34) (chat)  vendanto: симулятор электромонтёра в тайге PixelBob
22:52:59 (02:52:34) (chat)  anarh_game: Найс контент игры LUL LUL LUL LUL
22:53:00 (02:52:35) (chat)  Die_Flamme: :D
22:53:00 (02:52:35) (chat)  senexderian: @WELOVEGAMES Hozier - in the woods somewhere в студию !
22:53:01 (02:52:37) (chat)  malekutt: А когда курьеру самокат выдадут? Kappa
22:53:02 (02:52:37) (chat)  Ivers0n___: герой бежит на месте в 2019 LUL
22:53:03 (02:52:38) (chat)  karina_edet_delat_rampagi: ПРЫГАЙ
22:53:04 (02:52:39) (chat)  BuybackUeybek: включи WARDRUNA
22:53:04 (02:52:40) (chat)  prt1zn: Мне одному кажется, что Денис дропнет эту игру и не пройдёт? Kappa
22:53:05 (02:52:40) (chat)  Gold9999999: каков жанр игры боярин?
22:53:05 (02:52:40) (chat)  Balls_shaker: надо музыку
22:53:05 (02:52:41) (chat)  vendorprice: го прыгай
22:53:07 (02:52:42) (chat)  Sempai_77: Каак красива наша саванна с высоты птичьего полета
22:53:08 (02:52:44) (chat)  Exidny: @WELOVEGAMES Почему весь ландшафт -- Тундра и Скалы? 🤔
22:53:12 (02:52:47) (chat)  shapechangeIX: прыгай
